region_id,year,mean_moisture
37,2008,0.9455384615384615
37,2009,0.9130961538461538
37,2010,0.952423076923077
37,2011,0.8767115384615385
37,2012,0.9535283018867924
37,2013,0.9272115384615385
37,2014,0.9461346153846153
37,2015,0.81175
37,2016,0.9394807692307693
37,2017,0.9159038461538462
37,2018,0.7764716981132075
37,2019,0.8951346153846154
37,2020,0.8743846153846154
37,2021,0.9503846153846154
37,2022,0.8427884615384615
37,2023,0.8288846153846153
37,2024,0.9678749999999999
37,2025,0.9059019607843137
38,1990,
38,1991,0.963173076923077
38,1992,0.9792307692307692
38,1993,0.9946538461538462
38,1994,0.9870384615384615
38,1995,0.9849423076923078
38,1996,0.9911886792452831
38,1997,0.9892307692307691
38,1998,0.9545192307692308
38,1999,0.9911153846153847
38,2000,0.9907307692307692
38,2001,0.9948679245283019
38,2002,0.9938846153846155
38,2003,0.9315769230769231
38,2004,0.9928653846153845
38,2005,0.9899423076923077
38,2006,0.9726346153846154
38,2007,0.9884150943396227
38,2008,0.992173076923077
38,2009,0.9813653846153846
38,2010,0.9967307692307693
38,2011,0.98
38,2012,0.9927169811320755
38,2013,0.9867307692307693
38,2014,0.9935384615384616
38,2015,0.9444038461538462
38,2016,0.9940769230769231
38,2017,0.9846730769230769
38,2018,0.9332075471698114
38,2019,0.9665192307692307
38,2020,0.9703846153846154
38,2021,0.9889230769230769
38,2022,0.9093653846153846
38,2023,0.9430384615384616
38,2024,0.9950833333333334
38,2025,0.9641568627450982
39,1990,
39,1991,0.9164807692307693
39,1992,0.9419807692307693
39,1993,0.9813269230769232
39,1994,0.924326923076923
39,1995,0.9415
39,1996,0.9609056603773585
39,1997,0.9112115384615385
39,1998,0.9050192307692307
39,1999,0.978673076923077
39,2000,0.9600961538461539
39,2001,0.9853018867924529
39,2002,0.9705384615384616
39,2003,0.8342307692307693
39,2004,0.9582115384615384
39,2005,0.9709807692307693
39,2006,0.9312500000000001
39,2007,0.9655471698113207
39,2008,0.9647884615384617
39,2009,0.9285192307692308
39,2010,0.9741923076923077
39,2011,0.9015576923076923
39,2012,0.9762264150943396
39,2013,0.9443846153846155
39,2014,0.9660192307692308
39,2015,0.8415769230769231
39,2016,0.9700384615384615
39,2017,0.9268846153846154
39,2018,0.800811320754717
39,2019,0.9243653846153846
39,2020,0.9009038461538462
39,2021,0.9693653846153847
39,2022,0.854423076923077
39,2023,0.8590961538461539
39,2024,0.9747083333333334
39,2025,0.9246274509803921
40,1990,
40,1991,0.9550769230769232
40,1992,0.9782307692307692
40,1993,0.9838076923076924
40,1994,0.97825
40,1995,0.9752500000000001
40,1996,0.982754716981132
40,1997,0.9752115384615384
40,1998,0.9579615384615384
40,1999,0.9786730769230769
40,2000,0.98025
40,2001,0.9866792452830188
40,2002,0.985
40,2003,0.9292499999999999
40,2004,0.9838653846153846
40,2005,0.9753653846153847
40,2006,0.9645192307692307
40,2007,0.9782452830188679
40,2008,0.9782115384615384
40,2009,0.9677115384615385
40,2010,0.9832692307692308
40,2011,0.95775
40,2012,0.9844150943396226
40,2013,0.9721730769230769
40,2014,0.9823653846153846
40,2015,0.933923076923077
40,2016,0.9827692307692307
40,2017,0.9715576923076923
40,2018,0.9200754716981132
40,2019,0.9633076923076923
40,2020,0.966076923076923
40,2021,0.9821923076923077
40,2022,0.9372307692307692
40,2023,0.926
40,2024,0.98575
40,2025,0.9619803921568627
41,1990,
41,1991,0.9530961538461539
41,1992,0.9710192307692308
41,1993,0.979423076923077
41,1994,0.9770384615384615
41,1995,0.9645576923076924
41,1996,0.9747924528301887
41,1997,0.972423076923077
41,1998,0.9646346153846154
41,1999,0.9737307692307693
41,2000,0.9714423076923077
41,2001,0.9787358490566037
41,2002,0.981423076923077
41,2003,0.9490192307692309
41,2004,0.9781346153846153
41,2005,0.9700576923076922
41,2006,0.9663461538461539
41,2007,0.9771132075471698
41,2008,0.9764038461538462
41,2009,0.9706346153846154
41,2010,0.9833461538461539
41,2011,0.9570576923076923
41,2012,0.9742452830188679
41,2013,0.9772307692307692
41,2014,0.98225
41,2015,0.9513846153846154
41,2016,0.9781346153846153
41,2017,0.9676153846153847
41,2018,0.9473396226415095
41,2019,0.9689230769230769
41,2020,0.9698846153846153
41,2021,0.9762884615384616
41,2022,0.9429038461538461
41,2023,0.9578653846153846
41,2024,0.9797291666666667
41,2025,0.9754901960784313
42,1990,
42,1991,0.798
42,1992,0.7864807692307692
42,1993,0.8722692307692307
42,1994,0.8652500000000001
42,1995,0.8730384615384617
42,1996,0.8670754716981132
42,1997,0.8197692307692308
42,1998,0.7862307692307693
42,1999,0.9080576923076923
42,2000,0.8821153846153845
42,2001,0.8970943396226415
42,2002,0.8623846153846154
42,2003,0.6934807692307692
42,2004,0.8213461538461538
42,2005,0.8582115384615385
42,2006,0.8403846153846154
42,2007,0.8677169811320754
42,2008,0.8395384615384616
42,2009,0.7951153846153847
42,2010,0.8870769230769231
42,2011,0.7630384615384614
42,2012,0.8783396226415094
42,2013,0.8547884615384616
42,2014,0.8709615384615385
42,2015,0.704
42,2016,0.8632884615384615
42,2017,0.7805961538461539
42,2018,0.6373962264150943
42,2019,0.81825
42,2020,0.73025
42,2021,0.8693846153846153
42,2022,0.7341346153846153
42,2023,0.7523461538461539
42,2024,0.8711041666666667
42,2025,0.807235294117647
43,1990,
43,1991,0.9306153846153846
43,1992,0.952423076923077
43,1993,0.9734615384615386
43,1994,0.9687692307692308
43,1995,0.9803269230769232
43,1996,0.976622641509434
43,1997,0.9649038461538463
43,1998,0.9299423076923077
43,1999,0.9826923076923078
43,2000,0.976173076923077
43,2001,0.9851320754716981
43,2002,0.982173076923077
43,2003,0.881576923076923
43,2004,0.9707115384615383
43,2005,0.9807884615384614
43,2006,0.9352307692307692
43,2007,0.9657924528301888
43,2008,0.9644615384615385
43,2009,0.9419423076923077
43,2010,0.9773076923076923
43,2011,0.9386730769230769
43,2012,0.9849056603773585
43,2013,0.9682307692307692
43,2014,0.9775576923076923
43,2015,0.8849038461538462
43,2016,0.9821923076923077
43,2017,0.9429038461538461
43,2018,0.7950754716981132
43,2019,0.9485
43,2020,0.9239038461538461
43,2021,0.9774038461538462
43,2022,0.8885961538461539
43,2023,0.9052884615384615
43,2024,0.9831666666666666
43,2025,0.9514509803921569
44,1990,
44,1991,0.958346153846154
44,1992,0.980423076923077
44,1993,0.9804615384615385
44,1994,0.9763653846153846
44,1995,0.9743076923076923
44,1996,0.9809622641509433
44,1997,0.9724423076923077
44,1998,0.9624038461538462
44,1999,0.9780192307692308
44,2000,0.9787692307692308
44,2001,0.9843207547169812
44,2002,0.9844230769230768
44,2003,0.928826923076923
44,2004,0.9795192307692309
44,2005,0.9736538461538462
44,2006,0.9529615384615385
44,2007,0.9741698113207548
44,2008,0.9746153846153847
44,2009,0.971
44,2010,0.9835384615384615
44,2011,0.9693076923076924
44,2012,0.9855283018867925
44,2013,0.9759038461538462
44,2014,0.9842307692307692
44,2015,0.9350961538461539
44,2016,0.9835576923076924
44,2017,0.970576923076923
44,2018,0.9029811320754716
44,2019,0.9722500000000001
44,2020,0.9621346153846153
44,2021,0.9828269230769231
44,2022,0.956576923076923
44,2023,0.9500576923076923
44,2024,0.9855625
44,2025,0.9776470588235294
45,1990,
45,1991,0.9364807692307693
45,1992,0.9554230769230769
45,1993,0.9566923076923076
45,1994,0.9549230769230769
45,1995,0.9408461538461539
45,1996,0.9538301886792452
45,1997,0.9470576923076923
45,1998,0.9508653846153846
45,1999,0.9550192307692308
45,2000,0.9577692307692308
45,2001,0.966811320754717
45,2002,0.9619807692307693
45,2003,0.9308461538461539
45,2004,0.9562307692307693
45,2005,0.9432884615384616
45,2006,0.9393076923076923
45,2007,0.9560943396226416
45,2008,0.9538846153846154
45,2009,0.9519038461538462
45,2010,0.9569615384615384
45,2011,0.9516153846153846
45,2012,0.955679245283019
45,2013,0.9578846153846154
45,2014,0.9603076923076923
45,2015,0.9371538461538461
45,2016,0.9583653846153847
45,2017,0.9488269230769231
45,2018,0.9302452830188679
45,2019,0.94975
45,2020,0.9517115384615384
45,2021,0.9540576923076922
45,2022,0.9479038461538463
45,2023,0.9470384615384616
45,2024,0.9535833333333333
45,2025,0.9566862745098038
46,1990,
46,1991,0.883576923076923
46,1992,0.9133846153846155
46,1993,0.9435576923076923
46,1994,0.9078076923076923
46,1995,0.8955000000000001
46,1996,0.9183018867924528
46,1997,0.9017884615384616
46,1998,0.9169807692307692
46,1999,0.9416730769230769
46,2000,0.9216538461538462
46,2001,0.9355283018867924
46,2002,0.9274230769230769
46,2003,0.854923076923077
46,2004,0.9066346153846153
46,2005,0.8714038461538463
46,2006,0.8636538461538461
46,2007,0.9139245283018869
46,2008,0.9287692307692308
46,2009,0.8921538461538462
46,2010,0.923326923076923
46,2011,0.8867499999999999
46,2012,0.9259056603773586
46,2013,0.9290961538461538
46,2014,0.9381538461538461
46,2015,0.9062692307692307
46,2016,0.9297884615384615
46,2017,0.9096153846153846
46,2018,0.8420754716981133
46,2019,0.9152692307692308
46,2020,0.9018269230769231
46,2021,0.9223461538461539
46,2022,0.8811538461538462
46,2023,0.8784038461538461
46,2024,0.9054166666666666
46,2025,0.9242549019607843
47,1990,
47,1991,0.8775384615384615
47,1992,0.8728461538461538
47,1993,0.9246923076923077
47,1994,0.9283846153846155
47,1995,0.9292115384615385
47,1996,0.9273018867924528
47,1997,0.8932692307692308
47,1998,0.8766346153846154
47,1999,0.94125
47,2000,0.9351153846153846
47,2001,0.915188679245283
47,2002,0.9379423076923078
47,2003,0.7923846153846154
47,2004,0.9160576923076923
47,2005,0.9079230769230768
47,2006,0.8777884615384616
47,2007,0.9181698113207547
47,2008,0.9075192307692308
47,2009,0.8789038461538462
47,2010,0.9336346153846153
47,2011,0.8689230769230769
47,2012,0.928811320754717
47,2013,0.9255384615384615
47,2014,0.9388076923076922
47,2015,0.8554038461538462
47,2016,0.9388461538461539
47,2017,0.8896923076923078
47,2018,0.7475471698113207
47,2019,0.8969807692307692
47,2020,0.888423076923077
47,2021,0.940326923076923
47,2022,0.8512115384615384
47,2023,0.8515384615384616
47,2024,0.9427083333333334
47,2025,0.8880196078431373
48,1990,
48,1991,0.9639423076923077
48,1992,0.9711153846153846
48,1993,0.9692884615384615
48,1994,0.9670576923076923
48,1995,0.9612692307692308
48,1996,0.9668490566037736
48,1997,0.9607307692307692
48,1998,0.9583846153846154
48,1999,0.9699230769230769
48,2000,0.9667307692307693
48,2001,0.969377358490566
48,2002,0.9739615384615384
48,2003,0.9246346153846154
48,2004,0.9681923076923078
48,2005,0.9549807692307692
48,2006,0.9408269230769231
48,2007,0.9644905660377359
48,2008,0.9642499999999999
48,2009,0.95725
48,2010,0.9724038461538461
48,2011,0.9572692307692308
48,2012,0.9706792452830189
48,2013,0.968
48,2014,0.9744038461538462
48,2015,0.9553076923076923
48,2016,0.9735576923076923
48,2017,0.96775
48,2018,0.9075471698113208
48,2019,0.9635
48,2020,0.9626153846153845
48,2021,0.9670769230769232
48,2022,0.9536346153846154
48,2023,0.9561153846153847
48,2024,0.9667916666666666
48,2025,0.9659411764705882
49,1990,
49,1991,0.8916153846153846
49,1992,0.9148461538461539
49,1993,0.9529615384615385
49,1994,0.9131346153846154
49,1995,0.8993076923076924
49,1996,0.9199622641509434
49,1997,0.9168846153846153
49,1998,0.9249807692307693
49,1999,0.9591153846153847
49,2000,0.9259615384615384
49,2001,0.9543018867924529
49,2002,0.9420576923076923
49,2003,0.8360961538461538
49,2004,0.9191730769230768
49,2005,0.8774038461538461
49,2006,0.8662692307692308
49,2007,0.9223584905660377
49,2008,0.9509038461538462
49,2009,0.8913076923076922
49,2010,0.94125
49,2011,0.8896923076923078
49,2012,0.9406415094339623
49,2013,0.928076923076923
49,2014,0.9477115384615384
49,2015,0.8894615384615385
49,2016,0.9446538461538462
49,2017,0.9139423076923077
49,2018,0.8277547169811321
49,2019,0.9257692307692308
49,2020,0.9071923076923076
49,2021,0.9271730769230769
49,2022,0.8583461538461539
49,2023,0.8820384615384615
49,2024,0.9035833333333333
49,2025,0.924078431372549
50,1990,
50,1991,0.8961346153846155
50,1992,0.9219615384615385
50,1993,0.9451538461538462
50,1994,0.9255192307692308
50,1995,0.9002115384615385
50,1996,0.927188679245283
50,1997,0.922576923076923
50,1998,0.9405576923076923
50,1999,0.9489615384615385
50,2000,0.9358269230769231
50,2001,0.9446415094339623
50,2002,0.94325
50,2003,0.88825
50,2004,0.9304038461538462
50,2005,0.9087500000000001
50,2006,0.8970576923076923
50,2007,0.9201698113207547
50,2008,0.9394807692307693
50,2009,0.9063653846153846
50,2010,0.9285576923076923
50,2011,0.9024423076923077
50,2012,0.9191320754716981
50,2013,0.9239807692307692
50,2014,0.9453269230769231
50,2015,0.8945192307692308
50,2016,0.9289807692307692
50,2017,0.9138846153846154
50,2018,0.8828867924528302
50,2019,0.9190576923076923
50,2020,0.9177115384615385
50,2021,0.9156923076923077
50,2022,0.8956153846153847
50,2023,0.8972115384615384
50,2024,0.903625
50,2025,0.9205686274509803
51,1990,
51,1991,0.9323461538461538
51,1992,0.9075961538461539
51,1993,0.9537884615384615
51,1994,0.95625
51,1995,0.95825
51,1996,0.9608867924528302
51,1997,0.94875
51,1998,0.9300192307692308
51,1999,0.9793653846153846
51,2000,0.9589038461538462
51,2001,0.9681132075471699
51,2002,0.9727884615384615
51,2003,0.8446346153846154
51,2004,0.9702500000000001
51,2005,0.9480576923076923
51,2006,0.9255192307692308
51,2007,0.9551509433962264
51,2008,0.9555192307692307
51,2009,0.9525961538461538
51,2010,0.9679038461538462
51,2011,0.9368653846153846
51,2012,0.9667924528301887
51,2013,0.958923076923077
51,2014,0.9703461538461539
51,2015,0.9371923076923078
51,2016,0.9787692307692308
51,2017,0.9425961538461538
51,2018,0.8105094339622642
51,2019,0.9434615384615385
51,2020,0.945173076923077
51,2021,0.9661346153846153
51,2022,0.9193269230769231
51,2023,0.9194807692307693
51,2024,0.972625
51,2025,0.9391960784313725
52,1990,
52,1991,0.9024038461538461
52,1992,0.9042692307692307
52,1993,0.9450576923076923
52,1994,0.9204038461538461
52,1995,0.9151730769230769
52,1996,0.9350754716981131
52,1997,0.9226923076923076
52,1998,0.9155384615384615
52,1999,0.9580384615384615
52,2000,0.9288076923076923
52,2001,0.9543962264150944
52,2002,0.9497115384615384
52,2003,0.8396153846153847
52,2004,0.9388461538461539
52,2005,0.8916153846153846
52,2006,0.8887884615384615
52,2007,0.9277169811320755
52,2008,0.9468461538461538
52,2009,0.913
52,2010,0.9457115384615384
52,2011,0.9018461538461539
52,2012,0.9328490566037736
52,2013,0.9361538461538461
52,2014,0.9476346153846154
52,2015,0.9062884615384615
52,2016,0.9590576923076923
52,2017,0.9259423076923077
52,2018,0.8166981132075471
52,2019,0.9224230769230769
52,2020,0.9196538461538462
52,2021,0.9372692307692307
52,2022,0.8993076923076924
52,2023,0.9135961538461538
52,2024,0.9372916666666667
52,2025,0.9294117647058823
53,1990,
53,1991,0.7885961538461538
53,1992,0.8180000000000001
53,1993,0.8660000000000001
53,1994,0.8419807692307693
53,1995,0.858
53,1996,0.8391698113207547
53,1997,0.8458076923076923
53,1998,0.8031346153846154
53,1999,0.8865384615384616
53,2000,0.8551538461538463
53,2001,0.8824716981132076
53,2002,0.8715192307692308
53,2003,0.6952307692307692
53,2004,0.8334615384615385
53,2005,0.8280961538461539
53,2006,0.8451923076923078
53,2007,0.881867924528302
53,2008,0.8634230769230768
53,2009,0.7464999999999999
53,2010,0.8223076923076923
53,2011,0.7813076923076923
53,2012,0.8807924528301887
53,2013,0.8808461538461538
53,2014,0.8629423076923076
53,2015,0.739326923076923
53,2016,0.8038461538461538
53,2017,0.7301153846153846
53,2018,0.7046603773584906
53,2019,0.7864038461538462
53,2020,0.6958269230769231
53,2021,0.85775
53,2022,0.7270192307692308
53,2023,0.7248461538461538
53,2024,0.8778333333333334
53,2025,0.8218823529411764
54,1990,
54,1991,0.8622884615384615
54,1992,0.8817307692307692
54,1993,0.9179038461538462
54,1994,0.8847115384615385
54,1995,0.8984423076923077
54,1996,0.9149056603773585
54,1997,0.9081730769230769
54,1998,0.8347692307692308
54,1999,0.9234615384615386
54,2000,0.9245192307692308
54,2001,0.936433962264151
54,2002,0.9162692307692308
54,2003,0.7815576923076922
54,2004,0.8790576923076923
54,2005,0.8714999999999999
54,2006,0.8936538461538461
54,2007,0.9376792452830189
54,2008,0.9334423076923077
54,2009,0.8247115384615384
54,2010,0.8660576923076923
54,2011,0.8181346153846154
54,2012,0.9172641509433963
54,2013,0.9342692307692307
54,2014,0.9254423076923076
54,2015,0.8165769230769231
54,2016,0.8724615384615385
54,2017,0.8063846153846155
54,2018,0.7282641509433962
54,2019,0.8644038461538461
54,2020,0.7610769230769231
54,2021,0.9108653846153847
54,2022,0.7617692307692308
54,2023,0.74875
54,2024,0.9197500000000001
54,2025,0.8661960784313726
55,1990,
55,1991,0.8344230769230769
55,1992,0.8670961538461538
55,1993,0.9074807692307693
55,1994,0.8939230769230769
55,1995,0.8741538461538462
55,1996,0.8865283018867924
55,1997,0.9057499999999999
55,1998,0.7761923076923077
55,1999,0.9160576923076923
55,2000,0.901423076923077
55,2001,0.9190754716981132
55,2002,0.9055576923076922
55,2003,0.7537115384615384
55,2004,0.8432115384615385
55,2005,0.84325
55,2006,0.877826923076923
55,2007,0.9397547169811321
55,2008,0.9183653846153846
55,2009,0.7642692307692307
55,2010,0.8136346153846153
55,2011,0.7835192307692308
55,2012,0.8797358490566037
55,2013,0.9080384615384616
55,2014,0.9232692307692307
55,2015,0.7747307692307692
55,2016,0.9036153846153846
55,2017,0.773673076923077
55,2018,0.6605471698113208
55,2019,0.8485192307692307
55,2020,0.7941730769230768
55,2021,0.8826153846153846
55,2022,0.7335384615384615
55,2023,0.7375
55,2024,0.9085208333333333
55,2025,0.8396862745098039
56,1990,
56,1991,0.6913846153846154
56,1992,0.7419807692307692
56,1993,0.7334038461538461
56,1994,0.7665961538461539
56,1995,0.7474423076923077
56,1996,0.7371320754716981
56,1997,0.7656730769230768
56,1998,0.6925384615384615
56,1999,0.7927307692307692
56,2000,0.7404615384615384
56,2001,0.797622641509434
56,2002,0.743576923076923
56,2003,0.6299230769230769
56,2004,0.695076923076923
56,2005,0.6881730769230768
56,2006,0.7345
56,2007,0.7793396226415095
56,2008,0.7750769230769231
56,2009,0.6606153846153847
56,2010,0.6815192307692308
56,2011,0.6217115384615385
56,2012,0.7168301886792452
56,2013,0.7831538461538461
56,2014,0.7421153846153847
56,2015,0.6393461538461539
56,2016,0.723423076923077
56,2017,0.6296538461538461
56,2018,0.5927735849056605
56,2019,0.6803846153846155
56,2020,0.6397692307692308
56,2021,0.7532307692307693
56,2022,0.6308653846153847
56,2023,0.6278076923076923
56,2024,0.7434375000000001
56,2025,0.7009019607843138
57,1990,
57,1991,0.8810576923076923
57,1992,0.916673076923077
57,1993,0.9360961538461539
57,1994,0.9577884615384615
57,1995,0.9131923076923076
57,1996,0.9189056603773584
57,1997,0.9357115384615384
57,1998,0.8936923076923077
57,1999,0.9467115384615384
57,2000,0.8885769230769232
57,2001,0.9560377358490566
57,2002,0.9537692307692308
57,2003,0.8556730769230769
57,2004,0.8945576923076923
57,2005,0.8955961538461538
57,2006,0.9129807692307692
57,2007,0.953679245283019
57,2008,0.9435
57,2009,0.8875384615384616
57,2010,0.9273269230769231
57,2011,0.8975961538461538
57,2012,0.9302641509433963
57,2013,0.9514807692307692
57,2014,0.9544230769230769
57,2015,0.9085961538461539
57,2016,0.9478653846153846
57,2017,0.9058653846153847
57,2018,0.8231320754716981
57,2019,0.9282307692307692
57,2020,0.9104615384615384
57,2021,0.9435769230769231
57,2022,0.8634807692307693
57,2023,0.8969807692307692
57,2024,0.9543958333333333
57,2025,0.9189803921568628
58,1990,
58,1991,0.9300384615384616
58,1992,0.9435769230769231
58,1993,0.9470384615384616
58,1994,0.9587884615384615
58,1995,0.9537692307692308
58,1996,0.9496792452830188
58,1997,0.9546153846153846
58,1998,0.9330576923076923
58,1999,0.9697884615384615
58,2000,0.9380192307692308
58,2001,0.9579433962264151
58,2002,0.9682307692307692
58,2003,0.9055
58,2004,0.925
58,2005,0.9297500000000001
58,2006,0.9318846153846153
58,2007,0.966
58,2008,0.962076923076923
58,2009,0.9071153846153847
58,2010,0.9449615384615384
58,2011,0.9198076923076923
58,2012,0.9479433962264151
58,2013,0.9624038461538462
58,2014,0.9673076923076922
58,2015,0.9507692307692307
58,2016,0.9524615384615385
58,2017,0.9337884615384616
58,2018,0.9161509433962264
58,2019,0.9452307692307692
58,2020,0.9546346153846154
58,2021,0.9678653846153846
58,2022,0.9179423076923077
58,2023,0.9443076923076923
58,2024,0.9717916666666667
58,2025,0.9457450980392156
59,1990,
59,1991,0.9242115384615384
59,1992,0.9375
59,1993,0.9436538461538462
59,1994,0.957346153846154
59,1995,0.9483846153846154
59,1996,0.9344716981132075
59,1997,0.9465000000000001
59,1998,0.9210576923076924
59,1999,0.9645576923076924
59,2000,0.9302115384615385
59,2001,0.9487735849056604
59,2002,0.9613653846153846
59,2003,0.8860961538461538
59,2004,0.9006346153846153
59,2005,0.9034038461538461
59,2006,0.9109423076923077
59,2007,0.9564716981132075
59,2008,0.9458653846153846
59,2009,0.8959615384615385
59,2010,0.9273461538461538
59,2011,0.8891923076923077
59,2012,0.9225849056603773
59,2013,0.9490384615384616
59,2014,0.9516346153846154
